date,sku_id,style,size,city,channel_id,units_sold,gross_sales_inr,discount_pct
2026-04-21,ARZ-MOC-38,Arizona,38,Bengaluru,STORE,3,20970,0
2026-04-21,MIL-BRN-37,Milano,37,Hyderabad,STORE,1,8490,10
2026-04-21,BST-BLK-39,Boston,39,Kolkata,STORE,3,29970,0
2026-04-21,BST-BLK-43,Boston,43,Chennai,STORE,3,29970,5
2026-04-21,ARZ-BLK-42,Arizona,42,Chandigarh,D2C,2,13980,5
2026-04-21,MIL-BRN-43,Milano,43,Hyderabad,STORE,2,16980,0
2026-04-21,MIL-BRN-40,Milano,40,Chandigarh,D2C,1,8490,0
2026-04-21,BST-TAU-37,Boston,37,Lucknow,D2C,2,19980,0
2026-04-21,ARZ-MOC-41,Arizona,41,Chandigarh,STORE,2,13980,0
2026-04-21,EVA-BLK-40,Arizona EVA,40,Chennai,STORE,2,8980,0
2026-04-21,ARZ-MOC-37,Arizona,37,Kochi,STORE,3,20970,0
2026-04-21,ARZ-BLK-44,Arizona,44,Bengaluru,STORE,3,20970,0
2026-04-21,ARZ-MOC-43,Arizona,43,Kolkata,STORE,2,13980,0
2026-04-21,MAD-BRN-42,Madrid,42,Chennai,STORE,1,5490,15
2026-04-21,MIL-BRN-45,Milano,45,Goa,STORE,2,16980,5
2026-04-21,ZUR-GRY-38,Zurich,38,Lucknow,STORE,2,17980,10
2026-04-21,GIZ-BLK-39,Gizeh,39,Kolkata,STORE,1,5990,5
2026-04-21,EVA-BLK-44,Arizona EVA,44,Goa,STORE,1,4490,0
2026-04-21,BST-TAU-42,Boston,42,Goa,AMZ,1,9990,0
2026-04-22,MIL-BRN-40,Milano,40,Lucknow,D2C,1,8490,0
2026-04-22,MAY-WHT-36,Mayari,36,Delhi NCR,STORE,2,14980,0
2026-04-22,EVA-BLK-43,Arizona EVA,43,Kochi,NYK,2,8980,0
2026-04-22,EVA-BLK-39,Arizona EVA,39,Jaipur,STORE,2,8980,15
2026-04-22,ARZ-MOC-38,Arizona,38,Goa,STORE,2,13980,0
2026-04-22,BST-BLK-43,Boston,43,Pune,STORE,3,29970,0
2026-04-22,MAD-BRN-44,Madrid,44,Delhi NCR,STORE,1,5490,5
2026-04-22,BST-BLK-44,Boston,44,Pune,STORE,4,39960,0
2026-04-22,BST-BLK-39,Boston,39,Chennai,NYK,2,19980,0
2026-04-22,BST-TAU-41,Boston,41,Chandigarh,D2C,2,19980,0
2026-04-22,BST-BLK-45,Boston,45,Mumbai,STORE,2,19980,0
2026-04-22,BST-BLK-38,Boston,38,Kolkata,STORE,2,19980,0
2026-04-22,MIL-BRN-39,Milano,39,Kolkata,STORE,1,8490,15
2026-04-22,EVA-BLK-46,Arizona EVA,46,Mumbai,AMZ,1,4490,0
2026-04-22,GIZ-BLK-37,Gizeh,37,Chandigarh,STORE,2,11980,0
2026-04-22,BST-BLK-46,Boston,46,Jaipur,STORE,4,39960,0
2026-04-22,MIL-BRN-43,Milano,43,Mumbai,STORE,1,8490,0
2026-04-22,MAD-BRN-37,Madrid,37,Bengaluru,AMZ,1,5490,15
2026-04-22,MAD-BRN-39,Madrid,39,Bengaluru,STORE,1,5490,0
2026-04-22,ARZ-BLK-39,Arizona,39,Jaipur,STORE,1,6990,0
2026-04-22,ZUR-GRY-36,Zurich,36,Chennai,D2C,2,17980,10
2026-04-22,ARZ-BLK-43,Arizona,43,Chennai,STORE,3,20970,0
2026-04-22,MAD-BRN-41,Madrid,41,Kochi,STORE,2,10980,10
2026-04-22,ZUR-GRY-37,Zurich,37,Jaipur,STORE,1,8990,5
2026-04-22,MIL-BRN-41,Milano,41,Goa,STORE,3,25470,0
2026-04-22,BST-BLK-42,Boston,42,Hyderabad,AMZ,3,29970,0
2026-04-23,EVA-BLK-44,Arizona EVA,44,Delhi NCR,MYN,2,8980,0
2026-04-23,GIZ-BLK-38,Gizeh,38,Bengaluru,STORE,3,17970,0
2026-04-23,ARZ-MOC-40,Arizona,40,Chennai,D2C,5,34950,5
2026-04-23,MAD-BRN-40,Madrid,40,Kolkata,STORE,1,5490,5
2026-04-23,BST-BLK-43,Boston,43,Mumbai,STORE,4,39960,0
2026-04-23,GIZ-BLK-40,Gizeh,40,Kochi,NYK,3,17970,0
2026-04-23,MAD-BRN-41,Madrid,41,Mumbai,D2C,1,5490,0
2026-04-23,MAY-WHT-45,Mayari,45,Lucknow,AMZ,2,14980,0
2026-04-23,BST-TAU-36,Boston,36,Pune,NYK,3,29970,0
2026-04-23,MAY-WHT-43,Mayari,43,Bengaluru,STORE,1,7490,0
2026-04-23,GIZ-BLK-44,Gizeh,44,Kochi,STORE,2,11980,0
2026-04-23,ARZ-BLK-39,Arizona,39,Kolkata,D2C,2,13980,5
2026-04-23,BST-BLK-46,Boston,46,Lucknow,D2C,2,19980,5
2026-04-23,MAY-WHT-36,Mayari,36,Chennai,STORE,1,7490,15
2026-04-23,MAD-BRN-36,Madrid,36,Bengaluru,STORE,2,10980,5
2026-04-23,GIZ-BLK-37,Gizeh,37,Goa,D2C,2,11980,0
2026-04-23,BST-TAU-43,Boston,43,Jaipur,STORE,3,29970,5
2026-04-23,ARZ-BLK-46,Arizona,46,Jaipur,STORE,4,27960,0
2026-04-23,BST-BLK-37,Boston,37,Lucknow,STORE,4,39960,0
2026-04-23,MIL-BRN-45,Milano,45,Jaipur,MYN,1,8490,15
2026-04-23,BST-TAU-41,Boston,41,Kolkata,STORE,1,9990,0
2026-04-23,MIL-BRN-43,Milano,43,Delhi NCR,D2C,3,25470,0
2026-04-23,ARZ-BLK-40,Arizona,40,Ahmedabad,STORE,3,20970,0
2026-04-23,ARZ-BLK-41,Arizona,41,Mumbai,STORE,4,27960,0
2026-04-23,BST-BLK-39,Boston,39,Pune,STORE,3,29970,0
2026-04-24,BST-BLK-38,Boston,38,Pune,STORE,1,9990,0
2026-04-24,GIZ-BLK-42,Gizeh,42,Bengaluru,MYN,4,23960,5
2026-04-24,MIL-BRN-44,Milano,44,Delhi NCR,STORE,1,8490,0
2026-04-24,BST-BLK-37,Boston,37,Bengaluru,NYK,3,29970,5
2026-04-24,ZUR-GRY-46,Zurich,46,Bengaluru,NYK,1,8990,10
2026-04-24,BST-BLK-44,Boston,44,Ahmedabad,STORE,3,29970,0
2026-04-24,EVA-BLK-45,Arizona EVA,45,Bengaluru,STORE,2,8980,0
2026-04-24,ARZ-BLK-37,Arizona,37,Pune,MYN,3,20970,0
2026-04-24,BST-BLK-40,Boston,40,Kolkata,STORE,1,9990,0
2026-04-24,MAY-WHT-38,Mayari,38,Jaipur,D2C,1,7490,0
2026-04-24,ZUR-GRY-45,Zurich,45,Chandigarh,STORE,3,26970,0
2026-04-24,GIZ-BLK-37,Gizeh,37,Ahmedabad,STORE,1,5990,0
2026-04-24,ARZ-MOC-36,Arizona,36,Lucknow,D2C,3,20970,0
2026-04-24,ARZ-BLK-46,Arizona,46,Kolkata,STORE,1,6990,5
2026-04-24,MAY-WHT-44,Mayari,44,Mumbai,STORE,2,14980,0
2026-04-24,MAY-WHT-45,Mayari,45,Kolkata,STORE,1,7490,0
2026-04-24,ARZ-BLK-40,Arizona,40,Ahmedabad,AMZ,2,13980,0
2026-04-24,BST-BLK-43,Boston,43,Chennai,STORE,3,29970,0
2026-04-24,EVA-BLK-39,Arizona EVA,39,Jaipur,STORE,4,17960,5
2026-04-24,BST-TAU-44,Boston,44,Kochi,STORE,3,29970,0
2026-04-24,BST-TAU-36,Boston,36,Lucknow,STORE,3,29970,0
2026-04-24,BST-TAU-37,Boston,37,Ahmedabad,MYN,1,9990,0
2026-04-24,ZUR-GRY-39,Zurich,39,Jaipur,STORE,2,17980,15
2026-04-24,MAD-BRN-43,Madrid,43,Goa,STORE,2,10980,0
2026-04-24,MIL-BRN-36,Milano,36,Jaipur,STORE,2,16980,15
2026-04-24,ARZ-BLK-45,Arizona,45,Bengaluru,D2C,4,27960,0
2026-04-24,ARZ-MOC-39,Arizona,39,Kolkata,D2C,3,20970,0
2026-04-24,MIL-BRN-43,Milano,43,Lucknow,STORE,1,8490,10
2026-04-25,ARZ-MOC-38,Arizona,38,Pune,D2C,4,27960,0
2026-04-25,MIL-BRN-39,Milano,39,Goa,D2C,2,16980,15
2026-04-25,MIL-BRN-44,Milano,44,Ahmedabad,STORE,2,16980,0
2026-04-25,GIZ-BLK-45,Gizeh,45,Pune,STORE,3,17970,0
2026-04-25,ARZ-BLK-45,Arizona,45,Mumbai,MYN,1,6990,0
2026-04-25,EVA-BLK-44,Arizona EVA,44,Kochi,NYK,3,13470,10
2026-04-25,MAD-BRN-45,Madrid,45,Ahmedabad,STORE,3,16470,5
2026-04-25,ARZ-BLK-39,Arizona,39,Pune,MYN,4,27960,0
2026-04-25,EVA-BLK-40,Arizona EVA,40,Chennai,MYN,3,13470,0
2026-04-25,EVA-BLK-39,Arizona EVA,39,Goa,STORE,1,4490,15
2026-04-25,MAY-WHT-46,Mayari,46,Pune,MYN,1,7490,10
2026-04-25,MAY-WHT-38,Mayari,38,Kolkata,STORE,2,14980,0
2026-04-25,MAY-WHT-41,Mayari,41,Ahmedabad,STORE,1,7490,0
2026-04-25,ARZ-BLK-43,Arizona,43,Ahmedabad,STORE,3,20970,0
2026-04-25,BST-BLK-36,Boston,36,Chandigarh,STORE,2,19980,0
2026-04-25,ARZ-BLK-38,Arizona,38,Pune,NYK,4,27960,0
2026-04-25,BST-TAU-40,Boston,40,Lucknow,MYN,2,19980,0
2026-04-25,BST-TAU-43,Boston,43,Kolkata,STORE,5,49950,0
2026-04-25,GIZ-BLK-42,Gizeh,42,Lucknow,NYK,2,11980,5
2026-04-25,BST-TAU-36,Boston,36,Delhi NCR,AMZ,4,39960,5
2026-04-25,ARZ-MOC-43,Arizona,43,Mumbai,D2C,4,27960,0
2026-04-25,BST-BLK-37,Boston,37,Hyderabad,STORE,5,49950,5
2026-04-25,BST-BLK-41,Boston,41,Kochi,MYN,3,29970,0
2026-04-25,BST-BLK-45,Boston,45,Chennai,STORE,2,19980,0
2026-04-25,ARZ-MOC-41,Arizona,41,Lucknow,STORE,1,6990,0
2026-04-25,BST-TAU-37,Boston,37,Chennai,D2C,3,29970,0
2026-04-25,MAD-BRN-42,Madrid,42,Delhi NCR,STORE,1,5490,5
2026-04-26,BST-BLK-37,Boston,37,Hyderabad,D2C,2,19980,0
2026-04-26,ZUR-GRY-38,Zurich,38,Mumbai,STORE,2,17980,0
2026-04-26,EVA-BLK-45,Arizona EVA,45,Mumbai,STORE,2,8980,0
2026-04-26,ARZ-MOC-43,Arizona,43,Goa,AMZ,4,27960,0
2026-04-26,BST-TAU-37,Boston,37,Goa,STORE,3,29970,0
2026-04-26,EVA-BLK-42,Arizona EVA,42,Hyderabad,STORE,1,4490,15
2026-04-26,ARZ-MOC-37,Arizona,37,Lucknow,AMZ,3,20970,0
2026-04-26,EVA-BLK-41,Arizona EVA,41,Hyderabad,NYK,2,8980,5
2026-04-26,MIL-BRN-46,Milano,46,Lucknow,STORE,3,25470,0
2026-04-26,BST-BLK-41,Boston,41,Chennai,MYN,4,39960,5
2026-04-26,ARZ-MOC-41,Arizona,41,Bengaluru,STORE,6,41940,0
2026-04-26,ARZ-MOC-38,Arizona,38,Goa,D2C,2,13980,0
2026-04-26,ZUR-GRY-39,Zurich,39,Kolkata,NYK,3,26970,10
2026-04-26,MAY-WHT-45,Mayari,45,Goa,STORE,4,29960,10
2026-04-26,MAD-BRN-42,Madrid,42,Goa,STORE,4,21960,0
2026-04-26,BST-TAU-38,Boston,38,Ahmedabad,STORE,2,19980,5
2026-04-26,MAD-BRN-46,Madrid,46,Kolkata,D2C,1,5490,10
2026-04-26,ARZ-MOC-36,Arizona,36,Lucknow,D2C,3,20970,0
2026-04-26,MIL-BRN-44,Milano,44,Kolkata,D2C,1,8490,10
2026-04-26,EVA-BLK-37,Arizona EVA,37,Hyderabad,STORE,2,8980,0
2026-04-26,MAY-WHT-43,Mayari,43,Pune,STORE,1,7490,0
2026-04-26,ARZ-BLK-39,Arizona,39,Chandigarh,AMZ,3,20970,0
2026-04-26,BST-TAU-43,Boston,43,Kochi,STORE,2,19980,0
2026-04-26,BST-TAU-46,Boston,46,Delhi NCR,STORE,3,29970,0
2026-04-26,MAD-BRN-37,Madrid,37,Mumbai,STORE,2,10980,0
2026-04-26,BST-TAU-40,Boston,40,Ahmedabad,MYN,4,39960,0
2026-04-26,ZUR-GRY-44,Zurich,44,Kolkata,STORE,3,26970,5
2026-04-26,MAD-BRN-39,Madrid,39,Mumbai,STORE,3,16470,0
2026-04-26,BST-BLK-44,Boston,44,Hyderabad,MYN,4,39960,5
2026-04-26,EVA-BLK-39,Arizona EVA,39,Kochi,D2C,3,13470,0
2026-04-27,MIL-BRN-43,Milano,43,Ahmedabad,AMZ,3,25470,0
2026-04-27,MIL-BRN-46,Milano,46,Jaipur,MYN,1,8490,15
2026-04-27,GIZ-BLK-41,Gizeh,41,Pune,STORE,3,17970,0
2026-04-27,ZUR-GRY-46,Zurich,46,Chennai,STORE,2,17980,15
2026-04-27,MAD-BRN-38,Madrid,38,Hyderabad,STORE,1,5490,15
2026-04-27,ARZ-MOC-42,Arizona,42,Chennai,STORE,1,6990,0
2026-04-27,GIZ-BLK-46,Gizeh,46,Pune,STORE,3,17970,5
2026-04-27,ARZ-MOC-43,Arizona,43,Bengaluru,STORE,2,13980,0
2026-04-27,ARZ-BLK-42,Arizona,42,Kolkata,STORE,2,13980,0
2026-04-27,BST-BLK-37,Boston,37,Hyderabad,STORE,2,19980,5
2026-04-27,ARZ-MOC-36,Arizona,36,Bengaluru,STORE,2,13980,0
2026-04-27,MAY-WHT-40,Mayari,40,Bengaluru,D2C,2,14980,0
2026-04-27,MAD-BRN-36,Madrid,36,Chennai,STORE,1,5490,0
2026-04-27,ARZ-MOC-46,Arizona,46,Chandigarh,D2C,2,13980,0
2026-04-27,BST-TAU-39,Boston,39,Kochi,STORE,2,19980,0
2026-04-27,ARZ-BLK-44,Arizona,44,Goa,MYN,3,20970,5
2026-04-27,ZUR-GRY-40,Zurich,40,Bengaluru,STORE,1,8990,0
2026-04-27,ARZ-MOC-38,Arizona,38,Hyderabad,STORE,1,6990,0
2026-04-27,MIL-BRN-41,Milano,41,Hyderabad,STORE,2,16980,0
2026-04-27,GIZ-BLK-40,Gizeh,40,Ahmedabad,MYN,4,23960,0
2026-04-27,MAD-BRN-37,Madrid,37,Pune,MYN,2,10980,0
2026-04-27,ZUR-GRY-43,Zurich,43,Pune,AMZ,1,8990,10
2026-04-27,MIL-BRN-39,Milano,39,Chennai,NYK,2,16980,10
2026-04-27,BST-BLK-43,Boston,43,Chandigarh,MYN,3,29970,0
2026-04-27,MAY-WHT-41,Mayari,41,Hyderabad,MYN,2,14980,0
2026-04-27,BST-BLK-36,Boston,36,Pune,STORE,2,19980,0
2026-04-28,ARZ-MOC-40,Arizona,40,Mumbai,STORE,3,20970,0
2026-04-28,MAD-BRN-38,Madrid,38,Lucknow,D2C,1,5490,0
2026-04-28,MAY-WHT-44,Mayari,44,Hyderabad,STORE,2,14980,0
2026-04-28,BST-TAU-40,Boston,40,Mumbai,AMZ,2,19980,0
2026-04-28,ZUR-GRY-37,Zurich,37,Jaipur,MYN,1,8990,15
2026-04-28,ZUR-GRY-46,Zurich,46,Mumbai,D2C,1,8990,5
2026-04-28,MIL-BRN-37,Milano,37,Goa,D2C,1,8490,0
2026-04-28,BST-TAU-42,Boston,42,Mumbai,STORE,4,39960,0
2026-04-28,BST-BLK-42,Boston,42,Pune,D2C,2,19980,0
2026-04-28,MAY-WHT-42,Mayari,42,Ahmedabad,STORE,3,22470,0
2026-04-28,ZUR-GRY-38,Zurich,38,Jaipur,STORE,2,17980,0
2026-04-28,EVA-BLK-46,Arizona EVA,46,Delhi NCR,MYN,1,4490,0
2026-04-28,BST-BLK-36,Boston,36,Jaipur,STORE,3,29970,0
2026-04-28,ARZ-MOC-45,Arizona,45,Delhi NCR,MYN,4,27960,0
2026-04-28,ARZ-BLK-45,Arizona,45,Chennai,STORE,4,27960,0
2026-04-28,GIZ-BLK-37,Gizeh,37,Bengaluru,D2C,1,5990,0
2026-04-28,BST-TAU-46,Boston,46,Goa,STORE,2,19980,0
2026-04-28,EVA-BLK-36,Arizona EVA,36,Chandigarh,STORE,2,8980,10
2026-04-28,ARZ-BLK-40,Arizona,40,Mumbai,STORE,4,27960,0
2026-04-28,EVA-BLK-44,Arizona EVA,44,Goa,MYN,1,4490,0
2026-04-28,GIZ-BLK-43,Gizeh,43,Kolkata,NYK,2,11980,0
2026-04-28,MAD-BRN-40,Madrid,40,Hyderabad,STORE,2,10980,0
2026-04-28,GIZ-BLK-41,Gizeh,41,Kochi,NYK,1,5990,0
2026-04-28,ARZ-MOC-43,Arizona,43,Goa,MYN,1,6990,0
2026-04-28,ZUR-GRY-45,Zurich,45,Delhi NCR,D2C,3,26970,10
2026-04-28,MIL-BRN-43,Milano,43,Hyderabad,MYN,2,16980,10
2026-04-28,MAY-WHT-40,Mayari,40,Bengaluru,STORE,1,7490,0
2026-04-28,GIZ-BLK-38,Gizeh,38,Kolkata,D2C,3,17970,0
2026-04-28,MAD-BRN-44,Madrid,44,Lucknow,MYN,1,5490,0
2026-04-28,ZUR-GRY-43,Zurich,43,Pune,D2C,3,26970,10
2026-04-29,BST-TAU-45,Boston,45,Jaipur,STORE,3,29970,0
2026-04-29,BST-BLK-40,Boston,40,Ahmedabad,AMZ,4,39960,5
2026-04-29,ARZ-MOC-40,Arizona,40,Delhi NCR,D2C,1,6990,5
2026-04-29,MIL-BRN-46,Milano,46,Mumbai,STORE,3,25470,10
2026-04-29,ZUR-GRY-42,Zurich,42,Jaipur,D2C,3,26970,0
2026-04-29,BST-TAU-38,Boston,38,Kochi,STORE,2,19980,0
2026-04-29,BST-TAU-40,Boston,40,Kolkata,STORE,2,19980,0
2026-04-29,BST-BLK-39,Boston,39,Delhi NCR,D2C,2,19980,0
2026-04-29,EVA-BLK-42,Arizona EVA,42,Kolkata,STORE,3,13470,0
2026-04-29,MIL-BRN-42,Milano,42,Chennai,MYN,1,8490,15
2026-04-29,BST-TAU-43,Boston,43,Bengaluru,STORE,1,9990,0
2026-04-29,ARZ-BLK-41,Arizona,41,Mumbai,D2C,2,13980,5
2026-04-29,EVA-BLK-40,Arizona EVA,40,Lucknow,STORE,2,8980,5
2026-04-29,MAD-BRN-39,Madrid,39,Bengaluru,STORE,3,16470,5
2026-04-29,ARZ-MOC-39,Arizona,39,Jaipur,STORE,1,6990,0
2026-04-29,MAY-WHT-40,Mayari,40,Mumbai,STORE,2,14980,15
2026-04-29,ARZ-MOC-44,Arizona,44,Ahmedabad,STORE,3,20970,0
2026-04-29,ARZ-MOC-37,Arizona,37,Kolkata,AMZ,4,27960,0
2026-04-29,ZUR-GRY-41,Zurich,41,Hyderabad,AMZ,1,8990,0
2026-04-29,MAY-WHT-38,Mayari,38,Goa,STORE,3,22470,5
2026-04-29,ARZ-MOC-45,Arizona,45,Kolkata,STORE,2,13980,5
2026-04-29,ARZ-MOC-36,Arizona,36,Pune,STORE,2,13980,0
2026-04-29,GIZ-BLK-41,Gizeh,41,Goa,STORE,4,23960,0
2026-04-29,ARZ-BLK-38,Arizona,38,Lucknow,D2C,3,20970,0
2026-04-29,MAD-BRN-36,Madrid,36,Lucknow,STORE,1,5490,0
2026-04-30,ARZ-BLK-36,Arizona,36,Jaipur,STORE,3,20970,0
2026-04-30,MAD-BRN-38,Madrid,38,Goa,STORE,1,5490,15
2026-04-30,BST-BLK-37,Boston,37,Mumbai,STORE,1,9990,0
2026-04-30,ARZ-BLK-43,Arizona,43,Mumbai,AMZ,2,13980,5
2026-04-30,GIZ-BLK-38,Gizeh,38,Ahmedabad,STORE,1,5990,0
2026-04-30,ARZ-MOC-38,Arizona,38,Pune,NYK,4,27960,0
2026-04-30,ZUR-GRY-41,Zurich,41,Ahmedabad,MYN,1,8990,5
2026-04-30,ZUR-GRY-36,Zurich,36,Kochi,NYK,1,8990,15
2026-04-30,ARZ-BLK-37,Arizona,37,Chandigarh,D2C,3,20970,0
2026-04-30,BST-TAU-38,Boston,38,Delhi NCR,NYK,1,9990,0
2026-04-30,MIL-BRN-45,Milano,45,Hyderabad,STORE,1,8490,0
2026-04-30,ARZ-MOC-42,Arizona,42,Jaipur,NYK,2,13980,5
2026-04-30,ARZ-MOC-46,Arizona,46,Pune,AMZ,3,20970,0
2026-04-30,ZUR-GRY-40,Zurich,40,Goa,STORE,1,8990,10
2026-04-30,MIL-BRN-42,Milano,42,Mumbai,D2C,1,8490,0
2026-04-30,MAD-BRN-39,Madrid,39,Ahmedabad,STORE,1,5490,0
2026-04-30,BST-BLK-45,Boston,45,Kochi,STORE,4,39960,5
2026-04-30,MIL-BRN-37,Milano,37,Goa,AMZ,2,16980,0
2026-04-30,MIL-BRN-46,Milano,46,Kochi,STORE,4,33960,10
2026-04-30,ARZ-BLK-42,Arizona,42,Kolkata,NYK,4,27960,5
2026-04-30,ZUR-GRY-43,Zurich,43,Pune,NYK,1,8990,0
2026-04-30,GIZ-BLK-36,Gizeh,36,Lucknow,STORE,2,11980,5
2026-04-30,BST-TAU-46,Boston,46,Kolkata,MYN,1,9990,0
2026-04-30,MIL-BRN-39,Milano,39,Kolkata,STORE,1,8490,0
2026-04-30,MAY-WHT-37,Mayari,37,Pune,D2C,3,22470,0
2026-04-30,BST-TAU-44,Boston,44,Kolkata,STORE,2,19980,0
2026-05-01,BST-BLK-42,Boston,42,Pune,STORE,3,29970,0
2026-05-01,ARZ-MOC-46,Arizona,46,Lucknow,D2C,1,6990,0
2026-05-01,GIZ-BLK-46,Gizeh,46,Pune,STORE,3,17970,0
2026-05-01,BST-BLK-36,Boston,36,Chandigarh,STORE,4,39960,5
2026-05-01,GIZ-BLK-40,Gizeh,40,Lucknow,D2C,2,11980,0
2026-05-01,MIL-BRN-37,Milano,37,Ahmedabad,STORE,3,25470,0
2026-05-01,MAD-BRN-44,Madrid,44,Goa,STORE,2,10980,0
2026-05-01,GIZ-BLK-37,Gizeh,37,Lucknow,STORE,2,11980,5
2026-05-01,ARZ-BLK-41,Arizona,41,Pune,STORE,2,13980,5
2026-05-01,ZUR-GRY-41,Zurich,41,Jaipur,STORE,2,17980,15
2026-05-01,MAY-WHT-39,Mayari,39,Hyderabad,STORE,1,7490,15
2026-05-01,ARZ-BLK-42,Arizona,42,Chennai,D2C,1,6990,5
2026-05-01,BST-BLK-41,Boston,41,Kochi,STORE,1,9990,5
2026-05-01,GIZ-BLK-42,Gizeh,42,Lucknow,D2C,4,23960,0
2026-05-01,GIZ-BLK-44,Gizeh,44,Bengaluru,STORE,2,11980,0
2026-05-01,ARZ-BLK-36,Arizona,36,Delhi NCR,STORE,1,6990,0
2026-05-01,ZUR-GRY-43,Zurich,43,Jaipur,D2C,2,17980,15
2026-05-01,MIL-BRN-39,Milano,39,Chennai,MYN,1,8490,5
2026-05-01,GIZ-BLK-41,Gizeh,41,Hyderabad,MYN,3,17970,5
2026-05-01,BST-TAU-42,Boston,42,Kolkata,STORE,3,29970,0
2026-05-01,MAD-BRN-45,Madrid,45,Mumbai,D2C,1,5490,0
2026-05-01,BST-TAU-37,Boston,37,Pune,D2C,2,19980,0
2026-05-01,GIZ-BLK-39,Gizeh,39,Lucknow,MYN,4,23960,5
2026-05-01,ARZ-BLK-40,Arizona,40,Lucknow,STORE,2,13980,0
2026-05-01,BST-BLK-40,Boston,40,Goa,STORE,2,19980,0
2026-05-01,ARZ-MOC-38,Arizona,38,Pune,MYN,3,20970,0
2026-05-01,GIZ-BLK-45,Gizeh,45,Pune,D2C,5,29950,0
2026-05-01,ARZ-MOC-43,Arizona,43,Bengaluru,STORE,2,13980,5
2026-05-02,BST-TAU-37,Boston,37,Lucknow,STORE,5,49950,0
2026-05-02,MAY-WHT-39,Mayari,39,Jaipur,STORE,2,14980,0
2026-05-02,MIL-BRN-39,Milano,39,Bengaluru,MYN,3,25470,0
2026-05-02,GIZ-BLK-44,Gizeh,44,Kochi,MYN,4,23960,0
2026-05-02,BST-BLK-44,Boston,44,Kochi,MYN,5,49950,5
2026-05-02,BST-BLK-37,Boston,37,Pune,STORE,4,39960,0
2026-05-02,MAY-WHT-42,Mayari,42,Goa,STORE,3,22470,10
2026-05-02,ARZ-BLK-40,Arizona,40,Bengaluru,NYK,1,6990,0
2026-05-02,MAD-BRN-40,Madrid,40,Pune,STORE,3,16470,15
2026-05-02,MAD-BRN-37,Madrid,37,Mumbai,MYN,1,5490,15
2026-05-02,BST-TAU-36,Boston,36,Bengaluru,STORE,3,29970,0
2026-05-02,EVA-BLK-41,Arizona EVA,41,Pune,MYN,2,8980,15
2026-05-02,BST-BLK-45,Boston,45,Bengaluru,STORE,1,9990,0
2026-05-02,GIZ-BLK-39,Gizeh,39,Hyderabad,D2C,5,29950,5
2026-05-02,ARZ-MOC-40,Arizona,40,Lucknow,STORE,2,13980,0
2026-05-02,ZUR-GRY-43,Zurich,43,Ahmedabad,STORE,3,26970,0
2026-05-02,MIL-BRN-36,Milano,36,Hyderabad,D2C,1,8490,10
2026-05-02,MAY-WHT-43,Mayari,43,Delhi NCR,D2C,3,22470,15
2026-05-02,BST-TAU-40,Boston,40,Goa,D2C,4,39960,0
2026-05-02,MAD-BRN-39,Madrid,39,Goa,STORE,2,10980,15
2026-05-02,MAD-BRN-38,Madrid,38,Delhi NCR,STORE,2,10980,5
2026-05-02,EVA-BLK-37,Arizona EVA,37,Mumbai,D2C,2,8980,0
2026-05-02,ARZ-BLK-36,Arizona,36,Bengaluru,STORE,1,6990,0
2026-05-02,ZUR-GRY-46,Zurich,46,Hyderabad,D2C,2,17980,5
2026-05-03,EVA-BLK-41,Arizona EVA,41,Mumbai,MYN,2,8980,0
2026-05-03,MIL-BRN-37,Milano,37,Lucknow,NYK,3,25470,0
2026-05-03,MIL-BRN-41,Milano,41,Goa,MYN,1,8490,15
2026-05-03,ARZ-BLK-41,Arizona,41,Bengaluru,STORE,3,20970,0
2026-05-03,MAD-BRN-46,Madrid,46,Ahmedabad,STORE,2,10980,0
2026-05-03,ARZ-BLK-44,Arizona,44,Hyderabad,MYN,1,6990,0
2026-05-03,BST-TAU-38,Boston,38,Hyderabad,STORE,3,29970,0
2026-05-03,MIL-BRN-45,Milano,45,Hyderabad,AMZ,1,8490,0
2026-05-03,BST-TAU-36,Boston,36,Pune,D2C,2,19980,0
2026-05-03,EVA-BLK-36,Arizona EVA,36,Ahmedabad,STORE,2,8980,0
2026-05-03,ZUR-GRY-42,Zurich,42,Pune,STORE,2,17980,0
2026-05-03,ARZ-BLK-42,Arizona,42,Mumbai,STORE,4,27960,0
2026-05-03,MAD-BRN-45,Madrid,45,Bengaluru,D2C,3,16470,5
2026-05-03,ARZ-MOC-43,Arizona,43,Chandigarh,STORE,2,13980,0
2026-05-03,BST-TAU-37,Boston,37,Kolkata,STORE,5,49950,0
2026-05-03,ZUR-GRY-44,Zurich,44,Lucknow,STORE,3,26970,0
2026-05-03,BST-BLK-42,Boston,42,Mumbai,STORE,5,49950,0
2026-05-03,BST-BLK-39,Boston,39,Mumbai,STORE,2,19980,0
2026-05-03,MAY-WHT-36,Mayari,36,Kolkata,STORE,1,7490,0
2026-05-03,BST-BLK-40,Boston,40,Kolkata,STORE,2,19980,5
2026-05-03,MIL-BRN-43,Milano,43,Bengaluru,STORE,1,8490,0
2026-05-03,BST-TAU-44,Boston,44,Mumbai,D2C,1,9990,0
2026-05-03,BST-BLK-43,Boston,43,Delhi NCR,STORE,3,29970,5
2026-05-03,ARZ-MOC-39,Arizona,39,Goa,AMZ,5,34950,5
2026-05-03,MIL-BRN-36,Milano,36,Pune,STORE,2,16980,10
